playerID,firstName,lastName,pos,birthYear,birthMon,birthDay,birthCountry,birthState,birthCity
moorero01,Robbie,Moore,G,1954.0,5.0,3.0,Canada,ON,Sarnia
moorest01,Steve,Moore,C,1978.0,9.0,22.0,Canada,ON,Windsor
moranbr01,Brad,Moran,C,1979.0,3.0,20.0,Canada,BC,Abbotsford
morania01,Ian,Moran,D,1972.0,8.0,24.0,USA,OH,Cleveland
moravda01,David,Moravec,L,1973.0,3.0,24.0,Czech Republic,,Opava
moreaet01,Ethan,Moreau,L,1975.0,9.0,22.0,Canada,ON,Huntsville
moreja01,Jay,More,D,1969.0,1.0,12.0,Canada,MB,Souris
morgaga01,Gavin,Morgan,C,1976.0,7.0,9.0,Canada,ON,Scarborough
morgaja01,Jason,Morgan,C,1976.0,10.0,9.0,Canada,NL,St. John's
morinje01,Jeremy,Morin,L,1991.0,4.0,16.0,USA,NY,Auburn
morinsa01,Samuel,Morin,D,1995.0,7.0,12.0,Canada,QC,Lac-Beauport
morinst01,Stephane,Morin,C,1969.0,3.0,27.0,Canada,QC,Montreal
morintr01,Travis,Morin,C,1984.0,1.0,9.0,USA,MN,Minneapolis
morisda01,Dave,Morissette,L,1971.0,12.0,24.0,Canada,QC,Baie-Comeau
morisda02,Dave,Morisset,R,1981.0,4.0,6.0,Canada,BC,Langley
mormijo01,Joey,Mormina,D,1982.0,6.0,29.0,Canada,QC,Montreal
moroma01,Marc,Moro,D,1977.0,7.0,17.0,Canada,ON,Toronto
morozal01,Aleksey,Morozov,R,1977.0,2.0,16.0,Russia,,Moscow
morribr01,Brendan,Morrison,C,1975.0,8.0,15.0,Canada,BC,Pitt Meadows
morrida01,Dave,Morrison,R,1962.0,6.0,12.0,Canada,ON,Toronto
morride01,Derek,Morris,D,1978.0,8.0,24.0,Canada,AB,Edmonton
morrido02,Doug,Morrison,R,1960.0,2.0,1.0,Canada,BC,Vancouver
morriga01,Gary,Morrison,R,1955.0,11.0,8.0,USA,MI,Farmington
morrijo02,Jon,Morris,C,1966.0,5.0,6.0,USA,MA,Lowell
morrijo04,Josh,Morrissey,D,1995.0,3.0,28.0,Canada,AB,Calgary
morrima01,Mark,Morrison,C,1963.0,3.0,11.0,Canada,BC,Delta
morrimi01,Mike,Morrison,G,1979.0,7.0,11.0,USA,MA,Medford
morrish01,Shaone,Morrisonn,D,1982.0,12.0,23.0,Canada,BC,Vancouver
morrobr01,Brenden,Morrow,L,1979.0,1.0,16.0,Canada,SK,Carlysle
morrojo01,Joseph,Morrow,D,1992.0,12.0,9.0,Canada,AB,Edmonton
morroke01,Ken,Morrow,D,1956.0,10.0,17.0,USA,MI,Flint
morrosc01,Scott,Morrow,L,1969.0,6.0,18.0,USA,IL,Chicago
mortode01,Dean,Morton,D,1968.0,2.0,27.0,Canada,ON,Peterborough
mosersi01,Simon,Moser,L,1989.0,3.0,10.0,Switzerland,,Arni
mossda01,David,Moss,L,1981.0,12.0,28.0,USA,MI,Livonia
mossty01,Tyler,Moss,G,1975.0,6.0,29.0,Canada,ON,Ottawa
motinjo01,Johan,Motin,D,1989.0,10.0,10.0,Sweden,,Kariskoga
mottami01,Mike,Mottau,D,1978.0,3.0,19.0,USA,MA,Quincy
mottety01,Tyler,Motte,C,1995.0,3.0,10.0,USA,MI,St. Clair
motzkjo01,Joe,Motzko,R,1980.0,3.0,14.0,USA,MN,Bemidji
mouilka01,Kael,Mouillierat,L,1987.0,12.0,9.0,Canada,AB,Edmonton
moulsma01,Matt,Moulson,L,1983.0,11.0,1.0,Canada,ON,North York
mowerma01,Mark,Mowers,R,1974.0,2.0,16.0,USA,GA,Decatur
mozikvo01,Vojtech,Mozik,D,1992.0,12.0,26.0,Czechoslovakia,,Praha
mrazepe01,Petr,Mrazek,G,1992.0,2.0,14.0,Czechoslovakia,,Ostrava
mroziri01,Rick,Mrozik,D,1975.0,1.0,2.0,USA,MN,Duluth
muckabi01,Bill,Muckalt,R,1974.0,7.0,15.0,Canada,BC,Surrey
muellch01,Chris,Mueller,C,1986.0,3.0,6.0,USA,NY,West Seneca
muellma01,Marcel,Mueller,C,1988.0,7.0,10.0,Germany,,Berlin
muellmi01,Mirco,Mueller,D,1995.0,3.0,21.0,Switzerland,,Winterhur
muellpe01,Peter,Mueller,C,1988.0,4.0,14.0,USA,MN,Bloomington
muirbr01,Bryan,Muir,D,1973.0,6.0,8.0,Canada,MB,Winnipeg
mulheri01,Richard,Mulhern,D,1955.0,3.0,1.0,Canada,AB,Edmonton
mulhery01,Ryan,Mulhern,R,1973.0,1.0,11.0,USA,PA,Havertown
mullebr01,Brian,Mullen,L,1962.0,3.0,16.0,USA,NY,New York
mullejo01,Joe,Mullen,R,1957.0,2.0,26.0,USA,NY,New York
mulleki01,Kirk,Muller,C,1966.0,2.0,8.0,Canada,ON,Kingston
mulvegl01,Glenn,Mulvenna,C,1967.0,2.0,18.0,Canada,AB,Calgary
mulvegr01,Grant,Mulvey,R,1956.0,9.0,17.0,Canada,ON,Sudbury
mulvepa01,Paul,Mulvey,L,1958.0,9.0,27.0,Canada,ON,Sudbury
municr01,Craig,Muni,D,1962.0,7.0,19.0,Canada,ON,Toronto
munroad01,Adam,Munro,G,1982.0,11.0,12.0,Canada,ON,St. George
murdobo01,Bob,Murdoch,D,1946.0,11.0,20.0,Canada,ON,Kirkland Lake
murdodo01,Don,Murdoch,R,1956.0,10.0,25.0,Canada,BC,Cranbrook
murlema01,Matt,Murley,L,1979.0,12.0,17.0,USA,NY,Troy
murphco01,Cory,Murphy,D,1978.0,2.0,13.0,Canada,ON,Kanata
murphco02,Connor,Murphy,D,1993.0,3.0,26.0,USA,OH,Dublin
murphcu01,Curtis,Murphy,D,1975.0,12.0,3.0,Canada,SK,Kerrobert
murphgo01,Gord,Murphy,D,1967.0,3.0,23.0,Canada,ON,Willowdale
murphjo01,Joe,Murphy,R,1967.0,10.0,16.0,Canada,ON,London
murphla01,Larry,Murphy,D,1961.0,3.0,8.0,Canada,ON,Scarborough
murphmi01,Mike,Murphy,R,1950.0,9.0,12.0,Canada,ON,Toronto
murphmi02,Mike,Murphy,G,1989.0,1.0,15.0,Canada,ON,Kingston
murphro02,Rob,Murphy,C,1969.0,4.0,7.0,Canada,QC,Hull
murphry01,Ryan,Murphy,D,1993.0,3.0,31.0,Canada,ON,Aurora
murphtr01,Trevor,Murphy,D,1995.0,7.0,17.0,Canada,ON,Windsor
murraan02,Andrew,Murray,C,1981.0,11.0,6.0,Canada,MB,Selkirk
murrabo02,Bob,Murray,D,1954.0,11.0,26.0,Canada,ON,Kingston
murrabr02,Brady,Murray,L,1984.0,8.0,17.0,Canada,MB,Brandon
murrach01,Chris,Murray,R,1974.0,10.0,25.0,Canada,BC,Port Hardy
murrado01,Douglas,Murray,D,1980.0,3.0,12.0,Sweden,,Bromma
murraga01,Garth,Murray,C,1982.0,9.0,17.0,Canada,SK,Regina
murragl01,Glen,Murray,R,1972.0,11.0,1.0,Canada,NS,Halifax
murrama01,Marty,Murray,C,1975.0,2.0,16.0,Canada,MB,Deloraine
murrama02,Matt,Murray,G,1994.0,5.0,25.0,Canada,ON,Thunder Bay
murrami02,Mike,Murray,C,1966.0,8.0,29.0,Canada,ON,Kingston
murrapa01,Pat,Murray,L,1969.0,8.0,20.0,Canada,ON,Stratford
murrare01,Rem,Murray,L,1972.0,10.0,9.0,Canada,ON,Stratford
murraro01,Rob,Murray,C,1967.0,4.0,4.0,Canada,ON,Toronto
murrary01,Ryan,Murray,D,1993.0,9.0,27.0,Canada,SK,Regina
murrate01,Terry,Murray,D,1950.0,7.0,20.0,Canada,QC,Shawville
murratr01,Troy,Murray,C,1962.0,7.0,31.0,Canada,AB,Calgary
mursaja01,Jan,Mursak,L,1988.0,1.0,20.0,Yugoslavia,,Maribor
murzyda01,Dana,Murzyn,D,1966.0,12.0,9.0,Canada,AB,Calgary
musilda01,David,Musil,D,1993.0,4.0,9.0,Canada,AB,Calgary
musilfr01,Frantisek,Musil,D,1964.0,12.0,17.0,Czech Republic,,Pardubice
muzzaja01,Jason,Muzzatti,G,1970.0,2.0,3.0,Canada,ON,Toronto
muzzija01,Jake,Muzzin,D,1989.0,2.0,21.0,Canada,ON,Woodstock
myersty01,Tyler,Myers,D,1990.0,2.0,1.0,USA,TX,Houston
myhrebr01,Brantt,Myhres,L,1974.0,3.0,18.0,Canada,AB,Edmonton
myllyja01,Jarmo,Myllys,G,1965.0,5.0,29.0,Finland,,Savonlinna
mylnise01,Sergei,Mylnikov,G,1958.0,10.0,6.0,Russia,,Chelyabinsk
myreph01,Phil,Myre,G,1948.0,11.0,1.0,Canada,QC,Ste. Anne de Bellevu
myrvoan01,Anders,Myrvold,D,1975.0,8.0,12.0,Norway,,Lorenskog
nabokdm01,Dmitri,Nabokov,C,1977.0,1.0,4.0,Russia,,Novosibirsk
nabokev01,Evgeni,Nabokov,G,1975.0,7.0,25.0,Kazakhstan,,Ust-Kamenogorsk
nachbdo01,Don,Nachbaur,C,1959.0,1.0,30.0,Canada,BC,Kitimat
nagyla01,Ladislav,Nagy,L,1979.0,6.0,1.0,Slovakia,,Saca
naklaja01,Jakub,Nakladal,D,1987.0,12.0,30.0,Czechoslovakia,,Pardubice
namesjo01,John,Namestnikov,D,1971.0,10.0,9.0,Russia,,Novgorod
namesvl01,Vladislav,Namestnikov,L,1992.0,11.0,22.0,Russian Federation,,Zhukovskiy
napiema01,Mark,Napier,R,1957.0,1.0,28.0,Canada,ON,Toronto
nashbr01,Brendon,Nash,D,1987.0,3.0,31.0,Canada,BC,Kamloops
nashri01,Rick,Nash,L,1984.0,6.0,16.0,Canada,ON,Brampton
nashri02,Riley,Nash,C,1989.0,5.0,9.0,Canada,AB,Consort
nashty01,Tyson,Nash,L,1975.0,3.0,11.0,Canada,AB,Edmonton
nasluma01,Mats,Naslund,L,1959.0,10.0,31.0,Sweden,,Timra
nasluma02,Markus,Naslund,L,1973.0,7.0,30.0,Sweden,,Ornskoldsvik
nasreal01,Alain,Nasreddine,D,1975.0,7.0,10.0,Canada,QC,Montreal
nattijo01,Joonas,Nattinen,C,1991.0,1.0,3.0,Finland,,Jamsa
nattrri01,Ric,Nattress,D,1962.0,5.0,25.0,Canada,ON,Hamilton
natysmi01,Mike,Natyshak,R,1963.0,11.0,29.0,Canada,ON,Belle River
naumegr01,Gregg,Naumenko,G,1977.0,3.0,30.0,USA,IL,Chicago
nazaran01,Andrei,Nazarov,L,1974.0,5.0,22.0,Russia,,Chelyabinsk
ndurru01,Rumun,Ndur,D,1975.0,7.0,7.0,Nigeria,,Zaria
nealja01,James,Neal,L,1987.0,9.0,3.0,Canada,ON,Whitby
neatopa01,Pat,Neaton,D,1971.0,5.0,21.0,USA,MI,Detroit
necasma01,Martin,Necas,C,1999.0,1.0,15.0,Czech Republic,,Nove Mesto na Morave
nechavi01,Viktor,Nechayev,C,1955.0,1.0,28.0,Russia,,Kuybichevki-Voftocha
neckast01,Stan,Neckar,D,1975.0,12.0,22.0,Czech Republic,,Ceske Budejovice
nedelal01,Alex,Nedeljkovic,G,1996.0,1.0,7.0,USA,OH,Parma
nedomva01,Vaclav,Nedomansky,R,1944.0,3.0,14.0,Czech Republic,,Hodonin
nedoran01,Andrej,Nedorost,C,1980.0,4.0,30.0,Slovakia,,Trencin
nedorva01,Vaclav,Nedorost,C,1982.0,3.0,16.0,Slovakia,,Ceske Budejovice
nedvepe01,Petr,Nedved,C,1971.0,12.0,9.0,Czech Republic,,Liberec
nedvezd01,Zdenek,Nedved,R,1975.0,3.0,3.0,Czech Republic,,Lany
needhmi01,Mike,Needham,R,1970.0,4.0,4.0,Canada,AB,Calgary
neelyca01,Cam,Neely,R,1965.0,6.0,6.0,Canada,BC,Comox
negrijo01,John,Negrin,D,1989.0,3.0,25.0,Canada,BC,West Vancouver
neilch01,Chris,Neil,R,1979.0,6.0,18.0,Canada,ON,Markdale
nelsobr01,Brock,Nelson,C,1991.0,10.0,15.0,USA,MN,Warroad
nelsoca01,Casey,Nelson,D,1992.0,7.0,18.0,USA,WI,Wisconsin Rapids
nelsoje01,Jeff,Nelson,C,1972.0,12.0,18.0,Canada,SK,Prince Albert
nelsoto01,Todd,Nelson,D,1969.0,5.0,11.0,Canada,SK,Prince Albert
nemchse01,Sergei,Nemchinov,C,1964.0,1.0,14.0,Russia,,Moscow
nemecja01,Jan,Nemecek,D,1976.0,2.0,14.0,Czech Republic,,Pisek
nemetpa01,Patrik,Nemeth,D,1992.0,2.0,8.0,Sweden,,Stockholm
nemetst01,Steve,Nemeth,R,1967.0,2.0,11.0,Canada,AB,Calgary
nemirda01,David,Nemirovsky,R,1976.0,8.0,1.0,Canada,ON,Toronto
nemisgr01,Greg,Nemisz,C,1990.0,6.0,5.0,Canada,ON,Courtice
nessaa01,Aaron,Ness,D,1990.0,5.0,18.0,USA,MN,Roseau
nesteni01,Nikita,Nesterov,D,1993.0,3.0,28.0,Russia,,Chelyabinsk
nestran01,Andrej,Nestrasil,R,1991.0,2.0,22.0,Czech Republic,,Prague
nethela01,Lance,Nethery,C,1957.0,6.0,28.0,Canada,ON,Toronto
neufera01,Ray,Neufeld,R,1959.0,4.0,15.0,Canada,MB,St. Boniface
neuvimi01,Michal,Neuvirth,G,1988.0,3.0,23.0,Czech Republic,,Usti Nad Labem
newbejo01,John,Newberry,C,1962.0,4.0,8.0,Canada,BC,Port Alberni
newbukr01,Kris,Newbury,C,1982.0,2.0,19.0,Canada,ON,Brampton
nichobe01,Bernie,Nicholls,C,1961.0,6.0,24.0,Canada,ON,Haliburton
nichosc01,Scott,Nichol,C,1974.0,12.0,31.0,Canada,AB,Edmonton
nichuva01,Valeri,Nichushkin,R,1995.0,3.0,4.0,Russian Federation,,Chelyabinsk
nickuer01,Eric,Nickulas,R,1975.0,3.0,25.0,USA,MA,Hyannis
nicolgr01,Graeme,Nicolson,D,1958.0,1.0,13.0,Canada,ON,North Bay
nieckba01,Barry,Nieckar,L,1967.0,12.0,16.0,Canada,SK,Rama
niedeni01,Nino,Niederreiter,R,1992.0,9.0,8.0,Switzerland,,Chur
niedero01,Rob,Niedermayer,C,1974.0,12.0,28.0,Canada,BC,Cassiar
niedesc01,Scott,Niedermayer,D,1973.0,8.0,31.0,Canada,AB,Edmonton
nielsch01,Chris,Nielsen,C,1980.0,2.0,16.0,Tanzania,,Moshi
nielsfr01,Frans,Nielsen,C,1984.0,4.0,24.0,Denmark,,Herning
nielsje01,Jeff,Nielsen,R,1971.0,9.0,20.0,USA,MN,Grand Rapids
nielski01,Kirk,Nielsen,R,1973.0,10.0,19.0,USA,MN,Grand Rapids
niemian01,Antti-Jussi,Niemi,D,1977.0,9.0,22.0,Finland,,Vantaa
niemian02,Antti,Niemi,G,1983.0,8.0,29.0,Finland,,Vantaa
niemivi01,Ville,Nieminen,L,1977.0,4.0,6.0,Finland,,Tampere
nienhkr01,Kraig,Nienhuis,L,1961.0,5.0,9.0,Canada,ON,Sarnia
nietoma01,Matthew,Nieto,L,1992.0,11.0,5.0,USA,CA,Long Beach
nieuwjo01,Joe,Nieuwendyk,C,1966.0,9.0,10.0,Canada,ON,Oshawa
nievecr01,Cristoval,Nieves,C,1994.0,1.0,23.0,USA,NY,Syracuse
nigrofr01,Frank,Nigro,R,1960.0,2.0,11.0,Canada,ON,Richmond Hill
nihlsch01,Cristopher,Nihlstorp,G,1984.0,2.0,16.0,Sweden,,Burlov
niinija01,Janne,Niinimaa,D,1975.0,5.0,22.0,Finland,,Raahe
niittan01,Antero,Niittymaki,G,1980.0,6.0,18.0,Finland,,Turku
nikitni01,Nikita,Nikitin,D,1986.0,6.0,16.0,Russia,,Omsk
nikolan01,Andrei,Nikolishin,C,1973.0,3.0,25.0,Russia,,Vorkuta
nikulal01,Alexander,Nikulin,C,1985.0,8.0,25.0,Russia,,Moscow
nikulig01,Igor,Nikulin,R,1972.0,8.0,26.0,Russia,,Cherepovets
nikusa01,Sami,Niku,D,1996.0,10.0,10.0,Finland,,Haapavesi
nilanch01,Chris,Nilan,R,1958.0,2.0,9.0,USA,MA,Boston
nillji01,Jim,Nill,R,1958.0,4.0,11.0,Canada,AB,Hanna
nilsoma01,Marcus,Nilson,L,1978.0,3.0,1.0,Sweden,,Balsta
nilssan01,Anders,Nilsson,G,1990.0,3.0,19.0,Sweden,,Lulea
nilsske01,Kent,Nilsson,C,1956.0,8.0,31.0,Sweden,,Nynashamn
nilssro01,Robert,Nilsson,C,1985.0,1.0,10.0,Canada,AB,Calgary
nilssul01,Ulf,Nilsson,C,1950.0,5.0,11.0,Sweden,,Nynashamn
niskaja01,Janne,Niskala,D,1981.0,9.0,22.0,Sweden,,Vasteras
niskama01,Matt,Niskanen,D,1986.0,12.0,6.0,USA,MN,Virginia
nodlan01,Andreas,Nodl,R,1987.0,2.0,28.0,Austria,,Vienna
noesest01,Stefan,Noesen,D,1993.0,2.0,12.0,USA,TX,Plano
nogiene01,Nelson,Nogier,D,1996.0,5.0,27.0,Canada,SK,Saskatoon
nokelpe01,Petteri,Nokelainen,C,1986.0,1.0,16.0,Finland,,Imatra
nolanbr01,Brandon,Nolan,C,1983.0,7.0,18.0,Canada,ON,St. Catharines
nolanjo01,Jordan,Nolan,C,1989.0,6.0,23.0,Canada,ON,St. Catharines
nolanow01,Owen,Nolan,R,1972.0,2.0,12.0,Ireland,,Belfast
nolante01,Ted,Nolan,C,1958.0,4.0,7.0,Canada,ON,Sault Ste. Marie
noonabr01,Brian,Noonan,R,1965.0,5.0,29.0,USA,MA,Boston
nordgni01,Niklas,Nordgren,L,1979.0,6.0,28.0,Sweden,,Ornskoldsvik
nordmro01,Robert,Nordmark,D,1962.0,8.0,20.0,Sweden,,Lulea
nordqjo01,Jonas,Nordqvist,C,1982.0,4.0,26.0,Sweden,,Leksand
nordsjo01,Joakim,Nordstrom,C,1992.0,2.0,25.0,Sweden,,Stockholm
nordspe01,Peter,Nordstrom,C,1974.0,7.0,26.0,Sweden,,Munkfors
noreama01,Maxim,Noreau,D,1987.0,5.0,24.0,Canada,QC,Montreal
noronmi01,Mika,Noronen,G,1979.0,6.0,17.0,Finland,,Tampere
norrefr01,Fredrik,Norrena,G,1973.0,11.0,29.0,Finland,,Pietarsaari
norridw01,Dwayne,Norris,R,1970.0,1.0,8.0,Canada,NL,St. John's
norstma01,Mattias,Norstrom,D,1972.0,1.0,2.0,Sweden,,Stockholm
nortobr01,Brad,Norton,D,1975.0,2.0,13.0,USA,MA,Cambridge
nortoje01,Jeff,Norton,D,1965.0,11.0,25.0,USA,MA,Acton
norwicr01,Craig,Norwich,D,1955.0,12.0,15.0,USA,MN,Edina
norwole01,Lee,Norwood,D,1960.0,2.0,2.0,USA,MI,Trenton
nosekto01,Tomas,Nosek,C,1992.0,9.0,1.0,Czechoslovakia,,Pardubice
novakfi01,Filip,Novak,D,1982.0,5.0,7.0,Czech Republic,,Budejovice
novosiv01,Ivan,Novoseltsev,R,1979.0,1.0,23.0,Russia,,Golitsino
novotji01,Jiri,Novotny,C,1983.0,8.0,12.0,Czech Republic,,Pelhrimov
novymi01,Milan,Novy,C,1951.0,9.0,23.0,Czech Republic,,Kladno
nugenry01,Ryan,Nugent-Hopkins,C,1993.0,4.0,12.0,Canada,BC,Burnaby
nummepe01,Petteri,Nummelin,D,1972.0,11.0,25.0,Finland,,Turku
nummite01,Teppo,Numminen,D,1968.0,7.0,3.0,Finland,,Tampere
nurmika01,Kai,Nurminen,F,1969.0,3.0,29.0,Finland,,Turku
nurmipa01,Pasi,Nurminen,G,1975.0,12.0,17.0,Finland,,Lahti
nurseda01,Darnell,Nurse,D,1995.0,2.0,4.0,Canada,ON,Hamilton
nutivma01,Markus,Nutivaara,D,1994.0,6.0,6.0,Finland,,Oulu
nychola01,Lawrence,Nycholat,D,1979.0,5.0,7.0,Canada,AB,Calgary
nylanal01,Alexander,Nylander,L,1998.0,3.0,2.0,Canada,AB,Calgary
nylanmi01,Michael,Nylander,C,1972.0,10.0,3.0,Sweden,,Stockholm
nylanwi01,William,Nylander,C,1996.0,5.0,1.0,Canada,AB,Calgary
nylunga01,Gary,Nylund,D,1963.0,10.0,28.0,Canada,BC,Surrey
nyquigu01,Gustav,Nyquist,L,1989.0,9.0,1.0,Sweden,,Halmstad
nyropbi01,Bill,Nyrop,D,1952.0,7.0,23.0,USA,MN,Edina
nystrbo01,Bob,Nystrom,R,1952.0,10.0,10.0,Sweden,,Stockholm
nystrer01,Eric,Nystrom,L,1983.0,2.0,14.0,USA,NY,Syosset
oatesad01,Adam,Oates,C,1962.0,8.0,27.0,Canada,ON,Weston
obergev01,Evan,Oberg,D,1988.0,2.0,16.0,Canada,AB,Forestburg
obriedo01,Doug,O'Brien,D,1984.0,2.0,16.0,Canada,NL,St. John's
obrieji01,Jim,O'Brien,C,1989.0,1.0,29.0,USA,MN,Maplewood
obrieli01,Liam,O'Brien,C,1994.0,7.0,29.0,Canada,NS,Halifax
obriesh01,Shane,O'Brien,D,1983.0,8.0,9.0,Canada,ON,Port Hope
obsutja01,Jaroslav,Obsut,D,1976.0,9.0,3.0,Slovakia,,Presov
obyrnry01,Ryan,O'Byrne,D,1984.0,7.0,19.0,Canada,BC,Victoria
ocallja01,Jack,O'Callahan,D,1957.0,7.0,24.0,USA,MA,Charlestown
oconnma01,Matt,O'Connor,G,1992.0,2.0,14.0,Canada,ON,Toronto
oconnmi01,Mike,O'Connell,D,1955.0,11.0,25.0,USA,IL,Chicago
oconnmy01,Myles,O'Connor,D,1967.0,4.0,2.0,Canada,AB,Calgary
oddlech01,Chris,Oddleifson,C,1950.0,9.0,7.0,Canada,MB,Brandon
odelely01,Lyle,Odelein,D,1968.0,7.0,21.0,Canada,SK,Quill Lake
odelese01,Selmar,Odelein,D,1966.0,4.0,11.0,Canada,SK,Quill Lake
odeller01,Eric,O'Dell,C,1990.0,6.0,21.0,Canada,ON,Ottawa
odgerje01,Jeff,Odgers,R,1969.0,5.0,31.0,Canada,SK,Spy Hill
odjicgi01,Gino,Odjick,L,1970.0,9.0,7.0,Canada,QC,Maniwaki
odonnse01,Sean,O'Donnell,D,1971.0,10.0,13.0,Canada,ON,Ottawa
oduyajo01,Johnny,Oduya,D,1981.0,10.0,1.0,Sweden,,Stockholm
odwyebi01,Bill,O'Dwyer,C,1960.0,1.0,25.0,USA,MA,South Boston
oestejo01,Jordan,Oesterle,D,1992.0,6.0,25.0,USA,MI,Dearborn Heights
ogararo01,Rob,O'Gara,D,1993.0,7.0,6.0,USA,NY,Massapequa
ogrodjo01,John,Ogrodnick,L,1959.0,6.0,20.0,Canada,ON,Ottawa
ohlunma01,Mattias,Ohlund,D,1976.0,9.0,9.0,Sweden,,Pitea
ojaneja01,Janne,Ojanen,C,1968.0,4.0,9.0,Finland,,Tampere
okerlto01,Todd,Okerlund,R,1964.0,9.0,6.0,USA,MN,Burnsville
okposky01,Kyle,Okposo,R,1988.0,4.0,16.0,USA,MN,St. Paul
oksiuro01,Roman,Oksiuta,R,1970.0,8.0,21.0,Russia,,Murmansk
olausfr01,Fredrik,Olausson,D,1966.0,10.0,5.0,Sweden,,Dadesjo
olczyed01,Ed,Olczyk,C,1966.0,8.0,16.0,USA,IL,Chicago
oleksja01,Jamie,Oleksiak,D,1992.0,12.0,21.0,Canada,ON,Toronto
oleksst01,Steven,Oleksy,D,1986.0,2.0,4.0,USA,MI,Chesterfield
oleszro01,Rostislav,Olesz,C,1985.0,10.0,10.0,Czech Republic,,Bilovec
oliveda01,David,Oliver,R,1971.0,4.0,17.0,Canada,BC,Sechelt
oliwakr01,Krzysztof,Oliwa,L,1973.0,4.0,12.0,Poland,,Tychy
olofsgu01,Gustav,Olofsson,D,1994.0,12.0,1.0,Sweden,,Boras
olsenda01,Darryl,Olsen,D,1966.0,10.0,7.0,Canada,AB,Calgary
olsendy01,Dylan,Olsen,D,1991.0,1.0,3.0,USA,UT,Salt Lake City
olsonjo01,Josh,Olson,L,1981.0,7.0,13.0,USA,ND,Grand Forks
olssoch01,Christer,Olsson,D,1970.0,7.0,24.0,Sweden,,Arbiga
olvecpe01,Peter,Olvecky,L,1985.0,10.0,11.0,Slovakia,,Trencin
olverma01,Mark,Olver,C,1988.0,1.0,1.0,Canada,BC,Burnaby
olvesji01,Jimmie,Olvestad,R,1980.0,2.0,16.0,Sweden,,Stockholm
omarkli01,Linus,Omark,L,1987.0,2.0,5.0,Sweden,,Overtornea
omarrry01,Ryan,O'Marra,C,1987.0,6.0,9.0,Japan,,Tokyo
ondrube01,Ben,Ondrus,R,1982.0,6.0,25.0,Canada,AB,Sherwood Park
oneilbr01,Brian,O'Neill,C,1988.0,6.0,1.0,USA,PA,Yardley
oneilje01,Jeff,O'Neill,C,1976.0,2.0,23.0,Canada,ON,King City
oneilmi01,Mike,O'Neill,G,1967.0,11.0,3.0,Canada,QC,Montreal
oneilwe01,Wes,O'Neill,D,1986.0,3.0,3.0,Canada,ON,Essex
oneilwi01,Will,O'Neill,D,1988.0,4.0,28.0,USA,MA,Boston
oregada01,Daniel,O'Regan,C,1994.0,1.0,30.0,Germany,,Berlin
oregato01,Tom,O'Regan,C,1961.0,12.0,29.0,USA,MA,Cambridge
oreilca01,Cal,O'Reilly,C,1986.0,9.0,30.0,Canada,ON,Toronto
oreilry01,Ryan,O'Reilly,C,1991.0,2.0,7.0,Canada,ON,Clinton
oreilte01,Terry,O'Reilly,R,1951.0,6.0,7.0,Canada,ON,Niagara Falls
oreskph01,Phil,Oreskovic,D,1987.0,1.0,26.0,Canada,ON,North York
oreskvi01,Victor,Oreskovich,D,1986.0,8.0,15.0,Canada,ON,Whitby
orlanga01,Gates,Orlando,C,1962.0,11.0,13.0,Canada,QC,Montreal
orlesda01,Dave,Orleski,L,1959.0,12.0,26.0,Canada,AB,Edmonton
orlovdm01,Dmitri,Orlov,D,1991.0,7.0,23.0,USSR,,Novokuznetsk
orpikbr01,Brooks,Orpik,D,1980.0,9.0,26.0,USA,NY,Amherst
orrco01,Colton,Orr,R,1982.0,3.0,3.0,Canada,MB,Winnipeg
orszavl01,Vladimir,Orszagh,R,1977.0,5.0,24.0,Slovakia,,Banska Bystrica
ortiojo01,Joni,Ortio,G,1991.0,4.0,16.0,Finland,,Turku
ortmeje01,Jed,Ortmeyer,R,1978.0,9.0,3.0,USA,NE,Omaha
osalaos01,Oskar,Osala,L,1987.0,12.0,27.0,Finland,,Vaasa
osborke01,Keith,Osborne,R,1969.0,4.0,2.0,Canada,ON,Toronto
osborma01,Mark,Osborne,L,1961.0,8.0,13.0,Canada,ON,Toronto
osgooch01,Chris,Osgood,G,1972.0,11.0,26.0,Canada,AB,Peace River
oshietj01,T.J.,Oshie,C,1986.0,12.0,23.0,USA,WA,Mt. Vernon
osiecma01,Mark,Osiecki,D,1968.0,7.0,23.0,USA,MN,St. Paul
osullch01,Chris,O'Sullivan,D,1974.0,5.0,15.0,USA,MA,Dorchester
osullpa01,Patrick,O'Sullivan,C,1985.0,2.0,1.0,Canada,ON,Toronto
otevrja01,Jaroslav,Otevrel,L,1968.0,9.0,16.0,Czech Republic,,Zlin
ottojo01,Joel,Otto,C,1961.0,10.0,29.0,USA,MN,St. Cloud
ottst01,Steve,Ott,C,1982.0,8.0,19.0,Canada,PE,Summerside
ouellma01,Maxime,Ouellet,G,1981.0,6.0,17.0,Canada,QC,Beauport
ouellmi01,Michel,Ouellet,R,1982.0,3.0,5.0,Canada,QC,Rimouski
ouellxa01,Xavier,Ouellet,D,1993.0,7.0,29.0,France,,Bayonne
ovechal01,Alex,Ovechkin,L,1985.0,9.0,17.0,Russia,,Moscow
oystrna01,Nathan,Oystrick,D,1982.0,12.0,17.0,Canada,SK,Regina
ozolisa01,Sandis,Ozolinsh,D,1972.0,8.0,3.0,Latvia,,Riga
